objid,ra,dec,u,g,r,i,z,class,redshift
1237648705667400529,221.31909187,1.01250934,22.538807,21.680611,21.586693,21.435818,21.266451,STAR,3.13003E-4
1237648705667400330,221.2465317,0.94586057,22.502834,20.851896,19.043831,18.467945,17.93825,GALAXY,0.374092
1237648720141680883,145.03004752,-0.89637615,16.833368,15.589446,15.795183,15.945685,16.047453,STAR,2.082236E-4
1237648705667400017,221.33468687,0.95384368,22.457422,19.55435,18.079752,17.374344,16.989698,STAR,-4.313591E-4
1237648705667399903,221.24272023,1.04001203,20.468161,19.089071,18.557646,18.368406,18.262068,STAR,-1.393323E-4
1237648705667399875,221.22856857,1.03975973,20.242361,18.595682,17.811647,17.46032,17.245916,GALAXY,0.035455
1237648705667399801,221.30694096,1.02020173,17.406866,17.075781,17.417557,17.668671,17.90169,STAR,8.098964E-5
1237648705667399797,221.30458274,0.96745357,19.048817,17.346561,16.697901,16.450356,16.325144,STAR,-7.178883E-5
1237648705667399738,221.2590026,1.02268262,19.198193,17.93087,17.414551,17.203707,17.142719,STAR,-1.704149E-4
1237648705667399728,221.2436304,0.93700854,16.78616,15.805375,15.506116,15.395913,15.372789,STAR,-7.630251E-4
1237648705667334420,221.168259,0.87437262,19.452307,18.083801,17.538866,17.305128,17.176558,STAR,-9.686295E-5
1237648705667334416,221.16847709,1.03612053,19.3521,17.945246,17.228643,16.795176,16.506157,GALAXY,0.102264
1237648705667334395,221.15464469,1.04541564,20.378183,19.03566,18.431486,18.129026,18.03758,STAR,-2.457589E-4
1237648705667334328,221.07806015,0.84802277,21.307199,20.001741,19.787569,19.682083,19.599012,STAR,3.075865E-5
1237648705667334320,221.07589828,0.85401785,18.699894,17.50034,17.113922,16.878429,16.828861,GALAXY,0.026165
1237648705653834014,190.20608156,1.01966477,21.689192,20.303747,20.107117,20.049173,20.000082,QSO,2.876867
1237648705653833867,190.2234733,1.0083566,17.510038,15.687671,14.869279,14.459462,14.153895,GALAXY,0.022908
1237648705133740232,228.54867765,0.4421823,19.65538,19.363705,19.306957,19.080818,19.196222,QSO,1.504787
1237648705133740230,228.54777392,0.53926409,18.371162,17.00358,16.273552,15.864732,15.56827,GALAXY,0
1237648705133674751,228.41688117,0.50192623,19.304224,17.898403,17.10755,16.664528,16.353712,GALAXY,0.121393
1237648705133609361,228.31268698,0.50571028,20.489019,18.488483,17.386314,16.93388,16.578051,GALAXY,0.136798
1237648705133609255,228.24800159,0.46147206,20.398521,18.377535,17.122126,16.638021,16.2607,GALAXY,0.172582
1237648705133609249,228.24732525,0.43133645,19.164961,17.236404,16.245939,15.826347,15.486144,GALAXY,0.09259
1237648705133543544,228.15899317,0.52017388,19.354309,17.485645,16.390131,15.948618,15.60798,GALAXY,0.138053
1237648705130660082,221.51734967,0.50169053,19.33939,17.058765,16.053692,15.677504,15.462629,STAR,2.568878E-5
1237648702972756259,197.70108079,-1.06590148,22.060066,21.491392,21.333263,21.419834,21.059189,STAR,-6.956844E-4
1237648720164880481,198.05012066,-0.97331741,21.310452,19.171791,18.195486,17.738609,17.503456,GALAXY,0.083386
1237648705659994730,204.35844228,1.02098163,24.727272,21.574518,19.617516,18.973122,18.44873,GALAXY,0.328575
1237648705659994859,204.39455905,0.89098887,22.630962,21.658905,20.178585,19.336794,18.796627,GALAXY,0.535161
1237648702972756119,197.81104224,-1.24135366,20.320974,18.6698,17.564697,17.037895,16.677685,GALAXY,0.18842
1237648702972756115,197.79841572,-1.18098673,20.584383,18.920904,17.68557,17.186338,16.857588,GALAXY,0.189276
1237648702972756106,197.77003884,-1.24167658,18.618555,17.219234,16.551605,16.174009,15.922429,GALAXY,0.063809
1237648705660060141,204.43772439,0.85355007,23.099682,22.597689,20.986013,19.855394,19.498808,GALAXY,0.535239
1237648720164880482,198.05533392,-0.98989917,19.934149,17.883766,16.908518,16.47394,16.203577,GALAXY,0.084722
1237648720164880485,198.05860575,-0.98922421,21.587591,21.635431,19.30415,18.479795,18.11561,GALAXY,0.081371
1237648720164880665,197.99462376,-1.01349193,19.377356,17.509136,16.604271,16.178293,15.830887,GALAXY,0.081549
1237648720164880668,197.99782502,-0.92766348,20.126553,18.852236,18.290936,18.064306,17.981958,STAR,3.773884E-4
1237648720164880681,198.02449121,-0.97683323,20.867815,19.672304,19.109409,18.855122,18.754749,STAR,1.468963E-4
1237648705660060583,204.43251873,0.88209301,24.61623,22.819923,21.044891,19.934996,19.376114,GALAXY,0.589432
1237648705123319968,204.78541386,0.63317494,20.675291,-9999,19.993542,20.055384,20.030409,QSO,2.653694
1237648705663206080,211.68944392,0.93985844,23.224306,21.86084,21.674292,21.910116,21.781414,STAR,-2.602326E-4
1237648705123320934,204.84132198,0.56581881,23.150091,22.827522,20.639606,19.528339,18.863333,GALAXY,0.716439
1237648705123385623,204.92196663,0.55577895,21.893612,20.050541,18.349838,17.746153,17.388454,GALAXY,0.324655
1237648705674085081,236.50150063,0.89914802,25.27717,22.285347,20.482542,19.631556,19.084986,GALAXY,0.509751
1237648720164880847,197.97431209,-0.85814602,18.871443,17.518969,17.073685,16.880003,16.788107,GALAXY,0.017864
1237648705126335318,211.71793894,0.47594082,22.201956,21.042089,19.144131,18.514505,18.131403,GALAXY,0.372655
1237648705135182404,231.92778735,0.51299739,20.950312,20.047215,19.819824,19.712757,19.426439,QSO,2.573462
1237648705135183044,231.93840094,0.55034745,25.065197,22.648573,20.773197,19.675886,19.320848,GALAXY,0.559115
1237648705137214179,236.53435498,0.48610346,22.157957,21.68845,21.587193,21.616169,21.185982,STAR,9.57603E-5
1237648674512044690,198.01808086,0.2720573,24.357347,22.74765,20.942595,19.98695,19.420259,GALAXY,0.575014
1237648674512044150,198.00504702,0.28087472,19.3859,17.988394,17.468828,17.259113,17.175814,STAR,2.067603E-4
1237648674512044138,197.99604954,0.22324353,20.1343,19.243555,18.89262,18.725487,18.669882,STAR,-4.730889E-5
1237648674512044132,197.98721845,0.23091405,20.403023,18.625919,17.232849,16.711649,16.382378,GALAXY,0.212125
1237648705653833792,190.2694611,1.04470982,18.281473,16.898897,16.386574,16.221127,16.169397,STAR,9.405869E-5
1237648705653834210,190.24648139,0.97433832,22.858818,21.918201,21.803139,22.000166,22.082504,STAR,1.544455E-3
1237648720154788105,174.94844461,-0.84394065,18.357075,16.41501,15.541261,15.13574,14.819328,GALAXY,0.052533
1237648720154788439,174.93739052,-0.86224043,26.279484,21.962471,20.36808,19.342676,18.847698,GALAXY,0.54091
1237648704586252651,204.36919153,0.07141994,22.374758,21.361588,20.101095,19.210814,19.071728,QSO,0.586726
1237648704586252659,204.3962321,0.05854259,22.719213,20.913292,19.12759,18.485275,18.00856,GALAXY,0.37896
1237648720691527802,174.66872221,-0.44238621,21.152624,19.542355,18.929256,18.660954,18.504002,STAR,1.715913E-4
1237648720164749441,197.75221306,-0.96147887,20.499062,19.005152,18.362434,18.148899,18.051266,STAR,4.721621E-6
1237648705657307283,198.2130573,1.0017987,17.764559,15.81636,14.933526,14.497991,14.166712,GALAXY,0.074256
1237648720141615504,144.9460909,-0.85428362,20.855143,18.764519,17.693207,17.259655,16.942526,GALAXY,0.148881
1237648720164749350,197.78417672,-0.97528194,19.091808,18.756998,19.049629,19.29233,19.613468,STAR,4.964264E-5
1237648720156951205,179.91040393,-0.93895869,22.695841,22.421665,21.410145,20.265339,19.914717,GALAXY,0.674559
1237648704583565962,198.20460737,0.02703664,26.446106,22.322847,20.625965,19.597229,19.342297,GALAXY,0.545506
1237648720164946523,198.18742957,-0.88843547,25.163456,22.276545,20.678335,19.85478,19.409657,GALAXY,0.452061
1237648704586383865,204.58660796,0.02221718,22.996632,22.058275,20.570824,19.74218,19.537741,GALAXY,0.584538
1237648704586384003,204.63363507,0.19300454,23.873819,22.028542,20.209269,19.247574,18.871584,GALAXY,0.586235
1237648720164814968,197.81220898,-0.85687501,19.41103,18.510326,18.307203,18.21797,18.207428,STAR,-3.837713E-4
1237648704580223717,190.60095702,0.09402852,23.72793,21.862926,20.212906,19.351025,18.985914,GALAXY,0.473407
1237648720167698442,204.41964569,-1.02905304,25.39155,21.853115,20.734385,19.670719,19.351475,GALAXY,0.51591
1237648720167698450,204.44886669,-1.02626241,19.096893,18.212694,18.028049,17.974375,17.977238,STAR,7.586159E-5
1237648720164946545,198.20233821,-0.99217446,24.369677,21.85265,21.562223,21.848637,22.067015,QSO,2.675867
1237648720693953174,180.21559781,-0.58610747,23.404921,22.189583,21.700817,21.362486,20.896564,QSO,0.56494
1237648720164814988,197.84748532,-0.96215669,18.493277,17.431984,17.038364,16.742172,16.651487,GALAXY,0.080691
1237648720167698603,204.42402461,-0.93004201,20.18273,19.674419,19.03648,18.857292,18.493633,QSO,0.278851
1237648720154722318,174.78489736,-1.01352031,18.993206,17.932793,17.479406,17.308842,17.23008,STAR,5.422682E-4
1237648720154722389,174.79936049,-0.95818618,18.072573,16.844881,16.294054,15.985709,15.805593,GALAXY,0.046319
1237648720167698652,204.47029433,-0.98009826,24.244396,24.200111,21.63476,20.318842,19.992979,GALAXY,0.685981
1237648720167698658,204.47922768,-0.99634137,25.651896,24.622545,21.286163,19.97308,19.554478,GALAXY,0.683703
1237648720154722391,174.80210725,-0.99918972,20.936134,19.91675,19.786034,19.814837,19.861559,QSO,2.876651
1237648720167698920,204.4089966,-0.8762717,22.546028,21.56741,20.435812,19.527279,19.201603,GALAXY,0.679059
1237648705657176100,197.85669865,1.02598905,21.538057,21.951355,20.909416,19.94039,20.25808,GALAXY,0.460021
1237648720154722437,174.74457653,-0.84890866,20.221201,18.268585,17.212053,16.744427,16.352633,GALAXY,0.130089
1237648720154723131,174.87807512,-1.00573974,22.706316,22.717751,20.631857,19.672266,19.04814,GALAXY,0.572989
1237648720701751435,198.00348349,-0.43668639,20.06023,18.033407,17.056221,16.606712,16.283602,GALAXY,0.089838
1237648720167698971,204.43574805,-0.87245067,22.255384,21.454037,20.335905,19.631557,19.197039,GALAXY,0.505028
1237648705657176173,197.91086062,0.92275702,18.730927,17.838146,17.63929,17.569172,17.529718,STAR,1.074699E-3
1237648705657176281,197.88946523,0.94575947,20.330845,19.231634,18.796408,18.631807,18.567247,STAR,2.435968E-4
1237648705657176283,197.8919312,0.84990225,18.379564,17.107162,16.580011,16.269329,16.062634,GALAXY,0.06407
1237648720701751438,198.00922317,-0.45544523,20.034103,17.873856,16.981428,16.655138,16.48991,STAR,-1.012676E-4
1237648720156885500,179.82399172,-0.8647557,25.839293,21.935753,20.227331,19.222876,18.848034,GALAXY,0.535726
1237648720156885867,179.80210884,-0.89651,22.563059,21.534674,20.461073,19.660765,19.120783,GALAXY,0.603602
1237648705657176402,197.98119534,1.03577466,22.474005,20.610861,18.837442,18.261583,17.905926,GALAXY,0.338729
1237648720156885872,179.80351143,-0.84077723,25.422646,22.115211,20.306934,19.457891,18.997103,GALAXY,0.426889
1237648720156950545,179.84441326,-0.90405186,18.718548,17.866533,17.61215,17.500597,17.479795,STAR,-7.627914E-4
1237648720156950691,179.87020304,-0.92587918,20.601871,18.596472,17.556303,17.120625,16.747078,GALAXY,0.12961
1237648720156950712,179.88472169,-0.99605546,19.076138,17.633358,16.937229,16.543983,16.262846,GALAXY,0.074654
1237648720156950722,179.8962747,-0.91817349,20.467581,17.949823,16.84074,16.38397,16.137642,GALAXY,0
1237648704583565512,198.18949916,0.18973372,19.283115,17.369745,16.44178,16.027328,15.718261,GALAXY,0.084144
1237648720145940675,154.6977888,-1.01664261,20.642475,18.728807,17.717329,17.277222,16.90497,GALAXY,0.092789
1237648704583565869,198.16466094,0.03378608,25.540104,21.325266,19.556114,18.776384,18.336838,GALAXY,0.451643
1237648704583565891,198.17533371,0.07346095,24.052824,21.608713,20.086632,19.294254,18.767134,GALAXY,0.475602
1237648722842550427,182.73774393,1.23671791,22.139793,19.427353,18.023312,16.85984,16.2369,STAR,-3.026345E-5
1237648722312691807,198.83304628,0.71269278,16.445875,15.536336,15.274384,15.17152,15.171407,STAR,2.649484E-4
1237648722842550457,182.79401452,1.10474101,20.019217,17.962223,17.18923,16.914593,16.78248,STAR,1.837673E-4
1237648722842550554,182.68049173,1.08175566,21.178347,20.840496,20.404369,20.345098,20.497478,QSO,1.395159
1237648721768874260,182.88108927,0.22881202,19.611256,17.61417,16.671564,16.23876,15.921342,GALAXY,0.077741
1237648721768874267,182.88717737,0.25204457,20.504778,18.040617,16.952808,16.568825,16.365597,STAR,-3.888502E-5
1237648721768874274,182.90434426,0.32250479,18.96666,17.810602,17.477806,17.311735,17.22797,GALAXY,0.0203
1237648721768874277,182.90686343,0.23541148,20.941788,18.503229,17.11039,16.125311,15.568849,STAR,8.251967E-5
1237648721768874281,182.91621224,0.27110379,19.056131,18.015631,17.683218,17.392792,17.362726,GALAXY,0.082396
1237648721768874763,182.91745331,0.22100201,23.126385,21.3557,19.836565,19.02252,18.547396,QSO,0.463554
1237648722844778624,187.85737064,1.16025716,20.619171,18.516108,17.214848,16.718266,16.367304,GALAXY,0.215381
1237648722844778654,187.76870928,1.20789918,19.418671,19.20439,19.052589,18.862768,18.554142,QSO,0.402824
1237648722844778679,187.82241012,1.07237723,19.304155,17.983065,17.380676,17.00942,16.864344,GALAXY,0.10584
1237648722831999070,158.72407096,1.24964108,24.356865,22.986076,21.390314,20.141548,20.893259,STAR,-4.333473E-5
1237648722831999221,158.60370768,1.12692617,21.248188,20.794117,20.614397,20.55382,20.299417,QSO,0.9408
1237648722831999240,158.63392717,1.23488132,22.240864,21.515249,21.333828,21.352394,21.188116,STAR,1.396066E-4
1237648722844778786,187.78510538,1.24784139,22.181396,21.214729,20.184584,19.283104,18.924829,GALAXY,0.509875
1237648722831999305,158.58629867,1.24307407,23.028851,21.773558,20.144136,19.354286,18.991449,GALAXY,0.470276
1237648722831999376,158.62491813,1.16470448,21.320375,21.167782,19.84465,18.779078,18.269602,GALAXY,0.576296
1237648722832064562,158.76741323,1.14726274,26.166647,22.779215,21.023966,20.046185,19.576141,GALAXY,0.569616
1237648722847137972,193.27879122,1.24976489,20.756386,20.22529,20.214886,20.181572,19.949814,QSO,2.260195
1237648722832064657,158.80721499,1.1880124,20.017834,18.165062,17.277313,16.874641,16.600695,GALAXY,0.106742
1237648722300830473,171.69010149,0.78266319,23.971607,22.557388,21.034943,19.999958,19.642275,GALAXY,0.552689
1237648722832064769,158.75736325,1.11240395,21.870993,20.866749,20.564102,20.536991,20.139423,STAR,5.515419E-4
1237648722832064839,158.72975131,1.18947471,22.555342,22.254528,20.827625,19.836191,19.377279,GALAXY,0.521527
1237648722295259225,158.99533955,0.67913446,23.902576,21.532158,19.578945,18.867651,18.631985,GALAXY,0.312557
1237648722295259270,159.01337134,0.79238614,19.210291,19.075573,19.051069,18.93169,18.979828,QSO,1.459537
1237648722832130206,158.97344098,1.2535009,18.841839,16.875359,15.913895,15.481342,15.12839,GALAXY,0.096606
1237648722305679500,182.72633152,0.71231772,21.803215,19.427956,18.019028,17.190521,16.726761,STAR,-3.603636E-5
1237648722305679503,182.7271017,0.77974696,20.232197,17.914417,17.032715,16.747208,16.603933,STAR,-1.843186E-5
1237650369935704948,158.65735497,-2.66618806,22.410788,22.08526,22.005148,22.044468,21.425346,QSO,2.262012
1237650369935770147,158.67350878,-2.80449731,22.567467,22.153608,22.373459,22.144306,22.166893,QSO,2.298643
1237650369935835661,158.82027307,-2.67865773,24.153255,22.292896,20.591278,19.248598,18.625652,GALAXY,0.63809
1237650369935835671,158.82150046,-2.84552481,23.443377,21.543993,21.247364,21.108356,21.592646,QSO,1.795628
1237648722832065017,158.80486757,1.11605872,25.806236,22.328331,20.827454,19.811029,19.439611,GALAXY,0.519648
1237650369941471383,171.74635054,-3.04087058,19.844561,19.60515,19.232904,18.7507,18.645395,QSO,1.743128
1237648722832130688,159.00569638,1.08183141,23.313251,21.352543,19.683224,18.794886,18.384691,GALAXY,0.497121
1237650369941471427,171.80682947,-2.99292739,20.672943,19.045534,18.048618,17.543352,17.27199,GALAXY,0.143476
1237648722300896013,171.84201596,0.65689518,23.197285,21.913877,20.260403,19.251793,18.667782,GALAXY,0.581167
1237648722832130783,158.91680723,1.20581189,26.511848,24.081764,20.919346,19.856068,19.579706,QSO,0.78175
1237648722300896179,171.88308577,0.63559534,23.435118,22.127081,20.369619,19.466692,19.003599,GALAXY,0.494173
1237648722300960980,172.00698856,0.67628545,22.691048,20.237427,18.836126,18.445547,18.22716,STAR,2.116539E-3
1237648722847269513,193.56770941,1.21347926,22.546129,20.832251,18.94273,18.398413,17.932793,GALAXY,0.372401
1237648722301027214,172.04885956,0.8200166,23.833597,23.476849,21.731035,20.298113,19.885056,GALAXY,0.69349
1237648722301027243,172.06879009,0.78060026,24.444973,24.099058,22.229687,19.746365,18.12212,STAR,2.578507E-4
1237648722847334740,193.60716017,1.1692711,25.896618,20.547838,18.986254,18.206884,17.834629,GALAXY,0.453568
1237648722849562657,198.78768809,1.12010248,16.436974,15.442777,15.097087,14.990531,14.959512,STAR,1.830631E-4
1237650369941405740,171.64931583,-2.87456801,20.649109,18.905064,17.731552,17.355896,17.07971,STAR,6.396063E-6
1237648722849562865,198.79830951,1.20380258,22.202375,21.486618,21.297295,21.397659,21.655907,STAR,-1.226198E-4
1237648722849562879,198.83249942,1.25981278,21.971846,21.313198,21.072718,21.146137,20.920576,QSO,1.2701
1237648722832195846,159.0464683,1.05886527,20.022968,18.41309,17.588873,17.179073,16.822592,GALAXY,0.117244
1237648722832195859,159.08245726,1.06722866,22.619278,21.487236,19.526474,18.914711,18.809002,GALAXY,0.312253
1237648722305614033,182.57394645,0.69648509,21.717422,19.046902,17.773294,17.119738,16.723156,STAR,2.090977E-5
1237648722305614042,182.58992902,0.65980013,19.651173,17.587555,16.692204,16.340696,16.120892,STAR,1.925119E-5
1237648722849563574,198.81313352,1.17490561,23.399952,22.404278,20.361227,19.043154,18.490623,GALAXY,0.708627
1237648722305614362,182.55822584,0.7376905,23.390238,21.741606,21.486416,21.253006,21.273434,STAR,1.382724E-4
1237648722849628226,198.84867304,1.14391278,18.430407,16.883144,16.10099,15.680419,15.308957,GALAXY,0.047749
1237648722849628241,198.85348265,1.12865883,18.096582,16.910215,16.361788,16.051231,15.81876,GALAXY,0.047444
1237648722849628248,198.86571331,1.09030225,20.504021,19.75061,19.417061,19.304672,19.333473,STAR,3.914527E-4
1237648722305679483,182.71532168,0.83516391,20.637997,19.147684,18.50337,18.239618,18.146639,STAR,4.170983E-4
1237648722849628274,198.89834422,1.11935595,20.590601,18.615526,17.461685,17.033339,16.704929,GALAXY,0.211805
